,Date,OutsideTemp,Wind,TankTemp,InsideTemp,EnergyCirculationPump,GreenEnergy,DeltaTemp,
265, 12.03  18:15:00,6.4,8.75,42.86093266,19.78619599,0.023439514,0,0.0933488,23.43951358
266, 12.03  18:30:00,6.4,8.5,41.88528711,19.78784042,0.024300866,0,0.00164443,24.30086568
267, 12.03  18:45:00,6.4,8.25,40.94793908,19.69566064,0.025382038,0,-0.09217978,25.38203771
268, 12.03  19:00:00,6.4,8,40.0488877,19.69375944,0.02662134,0,-0.0019012,26.62134046
269, 12.03  19:15:00,6.4,7.75,39.1893135,19.69360563,0.026886385,0,-0.00015381,26.88638512
270, 12.03  19:30:00,6.4,7.5,38.36748188,19.69376874,0.027313787,0,0.00016311,27.31378708
271, 12.03  19:45:00,6.4,7.25,37.5704768,19.83695937,0.028104845,0,0.14319063,28.10484462
272, 12.03  20:00:00,6.4,7,36.78698274,19.69716467,0.02829157,0,-0.1397947,28.29156974
273, 12.03  20:15:00,6.4,7.5,39.31664237,19.69422185,0.028287254,0,-0.00294282,28.28725359
274, 12.03  20:30:00,6.4,8,40.88867065,19.83718853,0.027647312,0,0.14296668,27.64731208
275, 12.03  20:45:00,6.4,8.5,39.74277861,19.69802204,0.026914297,0,-0.13916649,26.91429719
276, 12.03  21:00:00,6.4,9,38.7558218,19.69595709,0.027473241,0,-0.00206495,27.47324064
277, 12.03  21:15:00,6.4,8.75,39.92597419,19.83716578,0.027652772,0,0.14120869,27.65277228
278, 12.03  21:30:00,6.4,8.5,41.28105507,19.69866252,0.026668494,0,-0.13850326,26.66849419
279, 12.03  21:45:00,6.4,8.25,41.8101714,19.69519873,0.026596883,0,-0.00346379,26.59688303
280, 12.03  22:00:00,6.4,8,42.26029407,19.69529728,0.02564224,0,9.86E-05,25.64224007
281, 12.03  22:15:00,5.35,8.25,42.6608032,19.86804328,0.027278187,0,0.172746,27.27818714
282, 12.03  22:30:00,4.3,8.5,43.05540765,19.79064129,0.027758567,0,-0.07740199,27.75856746
283, 12.03  22:45:00,3.25,8.75,43.40730741,19.86860656,0.028823422,0,0.07796527,28.82342198
284, 12.03  23:00:00,2.2,9,43.94630286,19.83907284,0.01656593,0,-0.02953372,16.56593017
285, 12.03  23:15:00,2.2,9.25,44.69527851,19.70077146,0.014338074,0,-0.13830138,14.33807426
286, 12.03  23:30:00,2.2,9.5,45.25660834,19.69877027,0.015617236,0,-0.00200119,15.6172357
287, 12.03  23:45:00,2.2,9.75,45.77924194,19.69928314,0.014530822,0,0.00051287,14.5308217
288, 12.03  24:00:00,2.2,10,46.31492814,19.70014326,0.013980615,0,0.00086012,13.98061518
289, 12.04  00:15:00,2.2,10,47.18676402,19.09911918,0.001929474,0,-0.60102408,1.929474412
290, 12.04  00:30:00,2.2,10,48.23746295,19.0000465,0.002343106,0,-0.09907268,2.343106301
291, 12.04  00:45:00,2.2,10,49.20602391,18.99997756,0.002559621,0,-6.89E-05,2.559621101
292, 12.04  01:00:00,2.2,10,50.16110559,19.00009208,0.002628357,0,0.00011452,2.628356901
293, 12.04  01:15:00,2.375,9.75,51.14794157,19.00021434,0.002575759,0,0.00012226,2.575759223
294, 12.04  01:30:00,2.55,9.5,52.08226207,18.99984862,0.002662493,0,-0.00036572,2.662492982
295, 12.04  01:45:00,2.725,9.25,52.93977161,19.00007715,0.002617163,0,0.00022853,2.617163218
296, 12.04  02:00:00,2.9,9,53.60775085,18.99967159,0.002598385,0,-0.00040556,2.598385351
297, 12.04  02:15:00,2.775,9,54.0209565,18.99957894,0.002640991,0,-9.27E-05,2.640990788
298, 12.04  02:30:00,2.65,9,54.23724693,18.99995525,0.002681409,0,0.00037631,2.681409191
299, 12.04  02:45:00,2.525,9,54.34146267,19.00005479,0.002723206,0,9.95E-05,2.72320614
300, 12.04  03:00:00,2.4,9,54.38704936,18.99955789,0.002761808,0,-0.0004969,2.761807942
301, 12.04  03:15:00,2.45,9,54.40440769,18.99937021,0.002775626,0,-0.00018768,2.77562562
302, 12.04  03:30:00,2.5,9,54.40948062,18.99946485,0.002777883,0,9.46E-05,2.777882822
303, 12.04  03:45:00,2.55,9,54.40897406,19.00070532,0.002782732,0,0.00124047,2.78273157
304, 12.04  04:00:00,2.6,9,54.40532018,19.00080915,0.002795113,0,0.00010383,2.795113264
305, 12.04  04:15:00,2.525,8.75,53.87095952,18.99999319,0.010476533,0,-0.00081596,10.47653313
306, 12.04  04:30:00,2.45,8.5,53.6072996,18.99995907,0.008878506,0,-3.41E-05,8.878506184
307, 12.04  04:45:00,2.375,8.25,53.61064266,19.00036342,0.007567625,0,0.00040435,7.567625463
308, 12.04  05:00:00,2.3,8,53.64298553,19.00009727,0.007407614,0,-0.00026615,7.407614043
309, 12.04  05:15:00,2.175,8,53.67723243,18.99978872,0.007329335,0,-0.00030855,7.329334547
310, 12.04  05:30:00,2.05,8,53.70185683,19.00055883,0.007371389,0,0.00077011,7.371388727
311, 12.04  05:45:00,1.925,8,53.71623224,18.99997901,0.007405949,0,-0.00057982,7.405949026
312, 12.04  06:00:00,1.8,8,53.72411831,18.99969913,0.007452692,0,-0.00027988,7.452692323
313, 12.04  06:15:00,1.9,8.25,53.73058639,18.99991706,0.007431797,0,0.00021793,7.431796675
314, 12.04  06:30:00,2,8.5,53.73741015,18.99961521,0.007427685,0,-0.00030185,7.427685035
315, 12.04  06:45:00,2.1,8.75,53.74353699,19.00052367,0.007418656,0,0.00090846,7.418655633
316, 12.04  07:00:00,2.2,9,53.74863782,18.99928801,0.007419225,0,-0.00123566,7.419225352
317, 12.04  07:15:00,2.2,8.75,53.75282682,18.99982341,0.007413464,0,0.0005354,7.413463635
318, 12.04  07:30:00,2.2,8.5,53.75651645,18.99984858,0.007407812,0,2.52E-05,7.407812253
319, 12.04  07:45:00,2.2,8.25,53.76001886,19.00052115,0.007396255,0,0.00067257,7.396254871
320, 12.04  08:00:00,2.2,8,53.763085,18.99992659,0.007393462,0,-0.00059456,7.393461584
321, 12.04  08:15:00,2.125,8,53.87353805,18.89393619,0.005204966,0,-0.1059904,5.204966222
322, 12.04  08:30:00,2.05,8,53.95011583,18.75491806,0.005751321,0,-0.13901813,5.75132134
323, 12.04  08:45:00,1.975,8,54.00472964,18.75229164,0.005038617,0.025757234,-0.00262642,5.038617288
324, 12.04  09:00:00,1.9,8,54.05156159,18.75055956,0.004987328,0.093012809,-0.00173208,4.987328384
325, 12.04  09:15:00,1.95,8.25,54.216329,17.73709943,0.002061043,0.163734112,-1.01346013,2.061043304
326, 12.04  09:30:00,2,8.5,54.41587256,17.40716738,0.002001305,0.229427087,-0.32993205,2.001305482
327, 12.04  09:45:00,2.05,8.75,54.52164213,17.31163971,0.00194501,0.317640253,-0.09552767,1.945010026
328, 12.04  10:00:00,2.1,9,54.57985022,17.23634265,0.001890072,0.410626982,-0.07529706,1.890071862
329, 12.04  10:15:00,2.25,9.25,54.48142734,17.2262743,0.001834656,0.507055307,-0.01006835,1.834656418
330, 12.04  10:30:00,2.4,9.5,54.24998078,17.28994042,0.001790607,0.605417517,0.06366612,1.790607298
331, 12.04  10:45:00,2.55,9.75,54.02266748,17.36256254,0.00179134,0.579940519,0.07262212,1.79134042
332, 12.04  11:00:00,2.7,10,53.7953724,17.40457523,0.001814464,0.551467362,0.04201269,1.814464341
333, 12.04  11:15:00,2.85,9.5,53.5671951,17.42460409,0.001833021,0.520211017,0.02002886,1.833020608
334, 12.04  11:30:00,3,9,53.33997954,17.43751402,0.001829009,0.486247915,0.01290993,1.829009257
335, 12.04  11:45:00,3.15,8.5,53.11597974,17.44244689,0.00181116,0.422500633,0.00493287,1.811160335
336, 12.04  12:00:00,3.3,8,52.89550175,17.42916316,0.00180091,0.33844618,-0.01328373,1.800910495
337, 12.04  12:15:00,3.525,8,52.67794201,17.4055616,0.001791778,0.267574036,-0.02360156,1.791778361
338, 12.04  12:30:00,3.75,8,52.46317037,17.3724983,0.00178261,0.178871897,-0.0330633,1.782610031
339, 12.04  12:45:00,3.975,8,52.25108564,17.34387249,0.001774152,0.156538355,-0.02862581,1.774151793
340, 12.04  13:00:00,4.2,8,52.04193546,17.32775192,0.001759687,0.149542615,-0.01612057,1.759687097
341, 12.04  13:15:00,4.45,7.75,51.83646923,17.32435417,0.001736856,0.142774886,-0.00339775,1.736855724
342, 12.04  13:30:00,4.7,7.5,51.6351851,17.3268666,0.0017118,0.136641595,0.00251243,1.711799573
343, 12.04  13:45:00,4.95,7.25,51.43828625,17.33578279,0.001683399,0.141758128,0.00891619,1.683399183
344, 12.04  14:00:00,5.2,7,51.24610034,17.35462309,0.001650815,0.162036245,0.0188403,1.650814894
345, 12.04  14:15:00,5.25,7,52.12758347,17.36648939,0.001651026,0.169750324,0.0118663,1.651026251
346, 12.04  14:30:00,5.3,7,53.3966385,17.37680045,0.001647918,0.178994157,0.01031106,1.647918182
347, 12.04  14:45:00,5.35,7,54.0360024,17.38985672,0.001640233,0.174276338,0.01305627,1.640232805
348, 12.04  15:00:00,5.4,7,54.3583591,17.40516718,0.001631628,0.174423474,0.01531046,1.631627975
349, 12.04  15:15:00,5.45,6.75,53.86751795,19.74052008,0.011874473,0.185061161,2.3353529,11.87447332
350, 12.04  15:30:00,5.5,6.5,53.70956957,19.79841852,0.007726518,0.1757903,0.05789844,7.726517925
351, 12.04  15:45:00,5.55,6.25,53.71941346,19.7097562,0.007682835,0.152151607,-0.08866232,7.682834948
352, 12.04  16:00:00,5.6,6,53.69410185,19.70571895,0.006966411,0.134772302,-0.00403725,6.966411342
353, 12.04  16:15:00,5.575,6,53.68283395,19.70716185,0.007241353,0,0.0014429,7.2413527
354, 12.04  16:30:00,5.55,6,53.65054454,19.70960159,0.007335882,0,0.00243974,7.335882128
355, 12.04  16:45:00,5.525,6,53.6190128,19.70974743,0.007384938,0,0.00014584,7.384938262
356, 12.04  17:00:00,5.5,6,53.5925584,19.71028439,0.007409185,0,0.00053696,7.409185164
357, 12.04  17:15:00,5.375,5.75,53.46829115,18.36897675,0.001698969,0,-1.34130764,1.698968985
358, 12.04  17:30:00,5.25,5.5,53.23837884,17.83736344,0.001737482,0,-0.53161331,1.73748232
359, 12.04  17:45:00,5.125,5.25,53.00705257,17.6560019,0.001763817,0,-0.18136154,1.76381707
360, 12.04  18:00:00,5,5,52.77517698,17.36037501,0.001791316,0,-0.29562689,1.791316064
361, 12.04  18:15:00,4.8,5.25,52.54053948,17.37753394,0.001846371,0,0.01715893,1.846371387
362, 12.04  18:30:00,4.6,5.5,52.30222613,17.5226431,0.001893754,0,0.14510916,1.893754395
363, 12.04  18:45:00,4.4,5.75,52.06107823,17.60699094,0.001939903,0,0.08434784,1.939902587
364, 12.04  19:00:00,4.2,6,51.81731027,17.61965851,0.001985471,0,0.01266757,1.985471086
365, 12.04  19:15:00,4.075,5.75,51.57136094,17.60718935,0.002028426,0,-0.01246916,2.028425587
366, 12.04  19:30:00,3.95,5.5,51.32413237,17.58984032,0.002061933,0,-0.01734903,2.061932757
367, 12.04  19:45:00,3.825,5.25,51.07606834,17.58144037,0.002099924,0,-0.00839995,2.099923588
368, 12.04  20:00:00,3.7,5,50.82701887,17.58512474,0.002138139,0,0.00368437,2.138139427
369, 12.04  20:15:00,3.675,4.75,50.57786687,17.59704063,0.002162742,0,0.01191589,2.162742301
370, 12.04  20:30:00,3.65,4.5,50.32938084,17.60417969,0.00218903,0,0.00713906,2.18902972
371, 12.04  20:45:00,3.625,4.25,50.08168346,17.61186906,0.002212315,0,0.00768937,2.21231453
372, 12.04  21:00:00,3.6,4,49.83466841,17.62378861,0.002241203,0,0.01191955,2.241203305
373, 12.04  21:15:00,3.7,4.25,51.05563312,17.64532092,0.002280106,0,0.02153231,2.28010624
374, 12.04  21:30:00,3.8,4.5,52.80049893,17.66637205,0.002291572,0,0.02105113,2.291572267
375, 12.04  21:45:00,3.9,4.75,53.67714811,17.68894212,0.002295433,0,0.02257007,2.295433115
376, 12.04  22:00:00,4,5,54.11794108,17.70838532,0.00229033,0,0.0194432,2.29032966
377, 12.04  22:15:00,3.975,5,53.9072774,17.98578654,0.009508963,0,0.27740122,9.508963426
378, 12.04  22:30:00,3.95,5,53.77466921,17.89592368,0.007974957,0,-0.08986286,7.974956664
379, 12.04  22:45:00,3.925,5,53.7927295,17.80020541,0.007593534,0,-0.09571827,7.593533728
380, 12.04  23:00:00,3.9,5,53.83423775,17.8025267,0.006526971,0,0.00232129,6.526970784
381, 12.04  23:15:00,3.9,5,53.39786002,19.77615418,0.016178695,0,1.97362748,16.17869475
382, 12.04  23:30:00,3.9,5,53.3106338,19.72320876,0.010900599,0,-0.05294542,10.90059858
383, 12.04  23:45:00,3.9,5,53.17290913,19.71986162,0.014253819,0,-0.00334714,14.25381898
384, 12.04  24:00:00,3.9,5,53.06209818,19.71894186,0.012372891,0,-0.00091976,12.37289134
385, 12.05  00:15:00,3.775,5,53.43894042,19.06001799,0.003780882,0,-0.65892387,3.780881922
386, 12.05  00:30:00,3.65,5,53.88510585,18.99987642,0.003790487,0,-0.06014157,3.790486786
387, 12.05  00:45:00,3.525,5,54.10839885,19.00001039,0.003649479,0,0.00013397,3.649479123
388, 12.05  01:00:00,3.4,5,54.20546535,18.99980461,0.00382477,0,-0.00020578,3.824770463
389, 12.05  01:15:00,3.05,5,54.19984456,18.99954237,0.004708522,0,-0.00026224,4.708522096
390, 12.05  01:30:00,2.7,5,54.21604863,18.99983355,0.003416635,0,0.00029118,3.416634669
391, 12.05  01:45:00,2.35,5,54.26847543,18.99959201,0.00344837,0,-0.00024154,3.448369501
392, 12.05  02:00:00,2,5,54.28269132,18.9988593,0.003531298,0,-0.00073271,3.531297806
393, 12.05  02:15:00,2.275,5.25,54.28092877,18.99909348,0.003524973,0,0.00023418,3.524972674
394, 12.05  02:30:00,2.55,5.5,54.27573921,19.00045541,0.003515908,0,0.00136193,3.515907673
395, 12.05  02:45:00,2.825,5.75,54.26982137,18.99985303,0.003501496,0,-0.00060238,3.501495939
396, 12.05  03:00:00,3.1,6,54.21681412,18.99968439,0.004312914,0,-0.00016864,4.312914106
397, 12.05  03:15:00,2.875,6,54.19505975,19.00056093,0.003526738,0,0.00087654,3.526737686
398, 12.05  03:30:00,2.65,6,54.21399489,18.99961859,0.003574863,0,-0.00094234,3.574863327
399, 12.05  03:45:00,2.425,6,54.21381348,18.99940551,0.003647938,0,-0.00021308,3.647938217
400, 12.05  04:00:00,2.2,6,54.20462738,18.99905028,0.003695538,0,-0.00035523,3.695538346
401, 12.05  04:15:00,2.075,6.25,53.60797323,18.99999265,0.012225861,0,0.00094237,12.22586095
402, 12.05  04:30:00,1.95,6.5,53.29417636,19.00009634,0.011199094,0,0.00010369,11.19909395
403, 12.05  04:45:00,1.825,6.75,53.26788072,19.00049051,0.009891011,0,0.00039417,9.891011143
404, 12.05  05:00:00,1.7,7,53.28678959,19.00059059,0.009610753,0,0.00010008,9.610752675
405, 12.05  05:15:00,1.5,6.5,53.31931881,19.00024265,0.00951401,0,-0.00034794,9.514009759
406, 12.05  05:30:00,1.3,6,53.34346644,19.00002703,0.009517964,0,-0.00021562,9.517964313
407, 12.05  05:45:00,1.1,5.5,53.35712684,18.9993552,0.009541368,0,-0.00067183,9.541368111
408, 12.05  06:00:00,0.9,5,53.36417496,19.00095529,0.009554257,0,0.00160009,9.554257125
409, 12.05  06:15:00,0.75,5,53.3670651,19.00005116,0.009577165,0,-0.00090413,9.577165438
410, 12.05  06:30:00,0.6,5,53.36616881,18.99939033,0.009617678,0,-0.00066083,9.617678049
411, 12.05  06:45:00,0.45,5,53.36358659,18.99928104,0.009632195,0,-0.00010929,9.632195123
412, 12.05  07:00:00,0.3,5,53.35936458,19.00023697,0.009679347,0,0.00095593,9.679346893
413, 12.05  07:15:00,0.075,4.75,53.35418862,18.99976617,0.009700508,0,-0.0004708,9.70050801
414, 12.05  07:30:00,-0.15,4.5,53.34823964,18.99949635,0.009746551,0,-0.00026982,9.746551447
415, 12.05  07:45:00,-0.375,4.25,53.34173829,18.99950338,0.009775809,0,7.03E-06,9.775809152
416, 12.05  08:00:00,-0.6,4,53.33499632,19.00006956,0.009817243,0,0.00056618,9.817242996
417, 12.05  08:15:00,-0.6,4.25,53.42038943,18.89706876,0.008125104,0,-0.1030008,8.125103955
418, 12.05  08:30:00,-0.6,4.5,53.47349641,18.76979143,0.008517774,0,-0.12727733,8.517774012
419, 12.05  08:45:00,-0.6,4.75,53.52074407,18.76799798,0.007935366,0.041760599,-0.00179345,7.935366058
420, 12.05  09:00:00,-0.6,5,53.56305923,18.76881384,0.007869168,0.103679713,0.00081586,7.869167576
421, 12.05  09:15:00,-0.6,4.5,53.79614951,17.47925291,0.003478104,0.182559655,-1.28956093,3.478104189
422, 12.05  09:30:00,-0.6,4,54.09239482,16.99680474,0.003286893,0.256934626,-0.48244817,3.286892512
423, 12.05  09:45:00,-0.6,3.5,54.25945888,16.87449129,0.003110092,0.360034655,-0.12231345,3.110091653
424, 12.05  10:00:00,-0.6,3,54.3600763,16.77690196,0.002932496,0.468555269,-0.09758933,2.932496213
425, 12.05  10:15:00,-0.35,3.25,54.22687179,16.76048172,0.002787712,0.580030732,-0.01642024,2.787711657
426, 12.05  10:30:00,-0.1,3.5,53.89900628,16.84061348,0.002679968,0.692934699,0.08013176,2.679968023
427, 12.05  10:45:00,0.15,3.75,53.58402712,16.95265515,0.002628868,0.742379767,0.11204167,2.628868
428, 12.05  11:00:00,0.4,4,53.27470582,17.04900501,0.002640499,0.763974866,0.09634986,2.640499026
429, 12.05  11:15:00,0.675,4,52.96612279,17.13965924,0.00268015,0.814425774,0.09065423,2.680150315
430, 12.05  11:30:00,0.95,4,52.65978308,17.23666151,0.002673946,0.8619833,0.09700227,2.673945503
431, 12.05  11:45:00,1.225,4,52.36021994,17.33548064,0.002635779,0.881797042,0.09881913,2.635778704
432, 12.05  12:00:00,1.5,4,52.06923627,17.42889844,0.002592603,0.898089968,0.0934178,2.592602746
433, 12.05  12:15:00,1.775,3.75,51.78740104,17.50359013,0.002538935,0.910949038,0.07469169,2.538934739
434, 12.05  12:30:00,2.05,3.5,51.51471217,17.64387472,0.002482398,0.920387242,0.14028459,2.482398386
435, 12.05  12:45:00,2.325,3.25,51.25038295,17.76640154,0.002441748,0.907088606,0.12252682,2.441748461
436, 12.05  13:00:00,2.6,3,50.99302689,17.87682062,0.002400288,0.889679691,0.11041908,2.400288197
437, 12.05  13:15:00,2.85,3.5,50.74142268,17.96676106,0.002383285,0.864796596,0.08994044,2.383284795
438, 12.05  13:30:00,3.1,4,50.4955174,18.04533739,0.002339057,0.817909132,0.07857633,2.339057364
439, 12.05  13:45:00,3.35,4.5,50.25612886,18.11887234,0.002303603,0.776234147,0.07353495,2.303602562
440, 12.05  14:00:00,3.6,5,50.02176019,18.18566521,0.002291504,0.72984443,0.06679287,2.291504067
441, 12.05  14:15:00,3.6,5,51.20386892,18.24861058,0.002294957,0.678938401,0.06294537,2.294956672
442, 12.05  14:30:00,3.6,5,52.88929605,18.31800293,0.002295067,0.618361397,0.06939235,2.295067141
443, 12.05  14:45:00,3.6,5,53.73647398,18.37494259,0.002281215,0.525729142,0.05693966,2.281215316
444, 12.05  15:00:00,3.6,5,54.16293771,18.41165095,0.002276149,0.446921867,0.03670836,2.276149465
445, 12.05  15:15:00,3.525,5,53.92411764,19.89315886,0.010003266,0.370940762,1.48150791,10.00326604
446, 12.05  15:30:00,3.45,5,53.75796102,19.79080863,0.008590499,0.290209089,-0.10235023,8.590498594
447, 12.05  15:45:00,3.375,5,53.69596552,19.69804276,0.008902558,0.215292149,-0.09276587,8.902557645
448, 12.05  16:00:00,3.3,5,53.64905232,19.69625261,0.007970332,0.15138751,-0.00179015,7.970331524
449, 12.05  16:15:00,3,5,53.72686526,19.70027491,0.006277517,0,0.0040223,6.277517394
450, 12.05  16:30:00,2.7,5,53.80108421,19.70239283,0.006523603,0,0.00211792,6.523603282
451, 12.05  16:45:00,2.4,5,53.80867541,19.7024923,0.006660286,0,9.95E-05,6.66028554
452, 12.05  17:00:00,2.1,5,53.78840632,19.70338364,0.006818085,0,0.00089134,6.818084968
453, 12.05  17:15:00,1.875,4.75,53.60602008,18.42474352,0.002704412,0,-1.27864012,2.704412405
454, 12.05  17:30:00,1.65,4.5,53.26631872,17.96150347,0.002770124,0,-0.46324005,2.770123778
455, 12.05  17:45:00,1.425,4.25,52.92755944,17.81569253,0.002826709,0,-0.14581094,2.826709083
456, 12.05  18:00:00,1.2,4,52.59044785,17.55656706,0.002881233,0,-0.25912547,2.88123347
457, 12.05  18:15:00,1.275,4.25,52.2563207,17.58132637,0.002908712,0,0.02475931,2.908712214
458, 12.05  18:30:00,1.35,4.5,51.92751717,17.72582954,0.002926344,0,0.14450317,2.926343684
459, 12.05  18:45:00,1.425,4.75,51.60454209,17.79887114,0.002938337,0,0.0730416,2.938336587
460, 12.05  19:00:00,1.5,5,51.28700971,17.81153617,0.002955272,0,0.01266503,2.955272283
461, 12.05  19:15:00,1.325,5,50.97107845,17.80007121,0.003040739,0,-0.01146496,3.040738939
462, 12.05  19:30:00,1.15,5,50.6536612,17.78075377,0.003122215,0,-0.01931744,3.122215211
463, 12.05  19:45:00,0.975,5,50.33464057,17.76581708,0.003219526,0,-0.01493669,3.219525798
464, 12.05  20:00:00,0.8,5,50.01380017,17.75243567,0.00331565,0,-0.01338141,3.315649732
465, 12.05  20:15:00,0.675,4.75,49.69238066,17.74533702,0.003397402,0,-0.00709865,3.397401614
466, 12.05  20:30:00,0.55,4.5,49.37128079,17.73713308,0.003483239,0,-0.00820394,3.483239276
467, 12.05  20:45:00,0.425,4.25,49.05044833,17.7317327,0.00357406,0,-0.00540038,3.574060231
468, 12.05  21:00:00,0.3,4,48.72952427,17.72547921,0.003676904,0,-0.00625349,3.676904198
469, 12.05  21:15:00,0.275,4,50.18317781,17.73292919,0.003777413,0,0.00744998,3.77741295
470, 12.05  21:30:00,0.25,4,52.20853213,17.74396833,0.003825087,0,0.01103914,3.825086739
471, 12.05  21:45:00,0.225,4,53.18819125,17.75187257,0.003812372,0,0.00790424,3.812371557
472, 12.05  22:00:00,0.2,4,53.73562938,17.75231226,0.003797561,0,0.00043969,3.797560861
473, 12.05  22:15:00,0.125,4,53.71544209,17.98636676,0.009939009,0,0.2340545,9.939008888
474, 12.05  22:30:00,0.05,4,53.78234238,17.8984,0.007813663,0,-0.08796676,7.813663462
475, 12.05  22:45:00,-0.025,4,53.81422854,17.80839733,0.007645131,0,-0.09000267,7.645131451
476, 12.05  23:00:00,-0.1,4,53.83784569,17.8108556,0.007291646,0,0.00245827,7.29164631
477, 12.05  23:15:00,-0.075,3.75,53.45623683,19.7738261,0.014657246,0,1.9629705,14.65724568
478, 12.05  23:30:00,-0.05,3.5,53.48716108,19.71954783,0.009013186,0,-0.05427827,9.013186078
479, 12.05  23:45:00,-0.025,3.25,53.43751288,19.71430061,0.011489263,0,-0.00524722,11.48926348
480, 12.05  24:00:00,0,3,53.33739038,19.71562061,0.010779362,0,0.00132,10.77936216
481, 12.06  00:15:00,0.125,3,53.66746783,19.06016939,0.002798608,0,-0.65545122,2.798608111
482, 12.06  00:30:00,0.25,3,54.05521975,18.99998487,0.003099086,0,-0.06018452,3.099085523
483, 12.06  00:45:00,0.375,3,54.24494505,18.99975255,0.003117705,0,-0.00023232,3.117705348
484, 12.06  01:00:00,0.5,3,54.31969955,18.99982626,0.003256056,0,7.37E-05,3.256055695
485, 12.06  01:15:00,0.4,3.25,54.34738398,19.00102126,0.003269713,0,0.001195,3.269713393
486, 12.06  01:30:00,0.3,3.5,54.34718043,19.00087181,0.003419975,0,-0.00014945,3.419974754
487, 12.06  01:45:00,0.2,3.75,54.33313395,19.00074123,0.003445334,0,-0.00013058,3.445333783
488, 12.06  02:00:00,0.1,4,54.31555092,19.00103739,0.003511056,0,0.00029616,3.511056356
489, 12.06  02:15:00,0.225,3.75,54.2979821,18.99958957,0.003520246,0,-0.00144782,3.520245799
490, 12.06  02:30:00,0.35,3.5,54.28330087,19.00067627,0.003530142,0,0.0010867,3.530142306
491, 12.06  02:45:00,0.475,3.25,54.27093256,18.99897863,0.003532423,0,-0.00169764,3.532423109
492, 12.06  03:00:00,0.6,3,54.26041257,19.00093988,0.003536191,0,0.00196125,3.536191083
493, 12.06  03:15:00,0.625,3.25,54.25001114,18.99899926,0.003559386,0,-0.00194062,3.559386421
494, 12.06  03:30:00,0.65,3.5,54.23826728,18.99907259,0.003596737,0,7.33E-05,3.596736798
495, 12.06  03:45:00,0.675,3.75,54.22520267,19.00059964,0.003638384,0,0.00152705,3.638384409
496, 12.06  04:00:00,0.7,4,54.21226728,18.99962998,0.003667266,0,-0.00096966,3.667266092
497, 12.06  04:15:00,0.85,4,53.57746792,18.99998114,0.012859226,0,0.00035116,12.85922649
498, 12.06  04:30:00,1,4,53.21937373,18.99987572,0.012070375,0,-0.00010542,12.07037465
499, 12.06  04:45:00,1.15,4,53.2041298,19.00082195,0.010461022,0,0.00094623,10.46102173
